cwit_id,crid,gender,age,race,race_edit,final_outcome_highest
12830,1066762,F,44.2,BLACK,Black,unknown
12831,1066766,F,47.0,BLACK,Black,not-sustained
12832,1066770,F,,BLACK,Black,unknown
12833,1066772,F,,BLACK,Black,unknown
12834,1066773,F,33.4,BLACK,Black,unknown
12835,1066774,M,55.4,WHITE HISPANIC,White/Hispanic,unknown
12836,1066777,F,32.5,BLACK,Black,unknown
12837,1066781,M,36.3,WHITE HISPANIC,White/Hispanic,not-sustained
12838,1066783,F,58.1,BLACK,Black,not-sustained
12839,1066786,F,45.3,WHITE HISPANIC,White/Hispanic,unknown
12840,1066787,M,46.9,WHITE HISPANIC,White/Hispanic,unknown
12841,1066788,M,54.0,WHITE,White,unknown
12842,1066790,F,27.7,BLACK,Black,not-sustained
12843,1066793,F,,UNKNOWN,Unknown,not-sustained
12844,1066795,F,35.1,BLACK,Black,not-sustained
12845,1066797,M,26.4,BLACK,Black,not-sustained
12846,1066799,F,25.5,BLACK,Black,not-sustained
12847,1066800,M,43.4,UNKNOWN,Unknown,unknown
12848,1066801,F,28.9,BLACK,Black,not-sustained
12849,1066803,M,46.8,BLACK,Black,not-sustained
12850,1066804,F,46.4,BLACK,Black,unknown
12851,1066805,M,48.4,WHITE,White,not-sustained
12852,1066807,M,39.6,WHITE,White,unknown
12853,1066809,M,54.5,WHITE,White,open-investigation
12854,1066810,F,50.2,WHITE,White,open-investigation
12855,1066812,M,29.8,ASIAN/PACIFIC ISLANDER,Asian,unknown
12856,1066813,M,49.7,WHITE HISPANIC,White/Hispanic,unknown
12857,1066814,M,60.3,WHITE,White,open-investigation
12858,1066815,F,30.2,WHITE HISPANIC,White/Hispanic,unknown
12859,1066818,F,28.9,BLACK,Black,unknown
12860,1066819,F,41.0,WHITE,White,open-investigation
12861,1066820,F,49.0,BLACK,Black,not-sustained
12862,1066821,M,35.0,BLACK,Black,not-sustained
12863,1066823,M,44.6,BLACK,Black,not-sustained
12864,1066824,F,28.9,BLACK,Black,unknown
12865,1066825,F,34.9,BLACK,Black,not-sustained
12866,1066826,M,20.0,BLACK,Black,not-sustained
12867,1066828,M,31.3,WHITE,White,unknown
12868,1066832,F,,BLACK,Black,unknown
12869,1066838,M,32.6,BLACK,Black,not-sustained
12870,1066839,F,24.9,WHITE,White,not-sustained
12871,1066840,F,49.0,BLACK,Black,not-sustained
12872,1066841,M,26.3,BLACK,Black,not-sustained
12873,1066842,M,,BLACK,Black,unknown
12874,1066843,M,61.8,WHITE,White,not-sustained
12875,1066845,M,22.3,WHITE,White,not-sustained
12876,1066846,F,28.1,WHITE,White,unknown
12877,1066847,F,26.0,BLACK,Black,open-investigation
12878,1066848,M,47.2,BLACK,Black,not-sustained
12879,1066850,M,40.2,WHITE,White,open-investigation
12880,1066851,F,50.9,BLACK,Black,not-sustained
12881,1066852,M,36.9,BLACK,Black,not-sustained
12882,1066853,F,30.9,BLACK,Black,unknown
12883,1066856,F,57.7,BLACK,Black,unknown
12884,1066857,F,45.9,BLACK,Black,not-sustained
12885,1066858,M,35.6,WHITE,White,unknown
12886,1066859,M,39.6,BLACK,Black,not-sustained
12887,1066860,M,44.7,HISPANIC,Hispanic,not-sustained
12888,1066861,F,40.7,BLACK,Black,unknown
12889,1066864,F,,BLACK,Black,not-sustained
12890,1066865,M,22.4,BLACK,Black,not-sustained
12891,1066867,F,43.0,BLACK,Black,not-sustained
12892,1066869,M,46.1,WHITE,White,unknown
12893,1066870,F,39.1,WHITE,White,open-investigation
12894,1066871,M,42.6,BLACK,Black,not-sustained
12895,1066875,F,50.0,BLACK,Black,open-investigation
12896,1066876,M,43.1,BLACK,Black,not-sustained
12897,1066877,M,21.5,BLACK,Black,unknown
12898,1066878,M,49.3,WHITE,White,sustained
12899,1066880,F,43.0,BLACK,Black,not-sustained
12900,1066884,F,39.4,BLACK HISPANIC,Black/Hispanic,open-investigation
12901,1066885,M,50.5,BLACK,Black,not-sustained
12902,1066886,M,49.1,BLACK,Black,unknown
12903,1066887,M,61.5,BLACK,Black,not-sustained
12904,1066888,M,,UNKNOWN,Unknown,not-sustained
12905,1066889,M,,UNKNOWN,Unknown,not-sustained
12906,1066890,M,,UNKNOWN,Unknown,not-sustained
12907,1066893,F,63.9,BLACK,Black,unknown
12908,1066894,F,24.1,WHITE,White,unknown
12909,1066897,F,31.1,WHITE,White,not-sustained
12910,1066900,M,59.2,WHITE,White,unknown
12911,1066903,M,29.9,WHITE HISPANIC,White/Hispanic,open-investigation
12912,1066907,M,30.7,ASIAN/PACIFIC ISLANDER,Asian,unknown
12913,1066908,M,,UNKNOWN,Unknown,not-sustained
12914,1066909,M,,UNKNOWN,Unknown,not-sustained
12915,1066910,M,28.0,BLACK,Black,unknown
12916,1066911,F,47.1,BLACK,Black,unknown
12917,1066912,M,44.2,BLACK,Black,open-investigation
12918,1066913,M,23.0,BLACK,Black,not-sustained
12919,1066916,F,42.7,WHITE,White,open-investigation
12920,1066917,M,,BLACK,Black,unknown
12921,1066918,F,,WHITE,White,unknown
12922,1066921,F,49.1,WHITE,White,unknown
12923,1066922,F,35.5,BLACK,Black,not-sustained
12924,1066923,M,64.1,BLACK,Black,not-sustained
12925,1066924,M,32.6,BLACK,Black,unknown
12926,1066925,F,57.9,WHITE,White,unknown
12927,1066929,F,29.0,BLACK,Black,not-sustained
12928,1066931,F,32.8,BLACK,Black,not-sustained
12929,1066932,F,26.2,BLACK,Black,not-sustained
12930,1066933,M,33.8,WHITE,White,not-sustained
12931,1066935,F,58.2,BLACK,Black,not-sustained
12932,1066936,M,32.6,BLACK,Black,unknown
12933,1066937,M,30.4,WHITE HISPANIC,White/Hispanic,unknown
12934,1066938,M,47.7,BLACK,Black,not-sustained
12935,1066939,F,55.2,BLACK,Black,not-sustained
12936,1066945,M,24.5,BLACK,Black,not-sustained
12937,1066947,F,22.7,BLACK,Black,unknown
12938,1066948,F,42.6,HISPANIC,Hispanic,unknown
12939,1066949,M,45.4,WHITE,White,unknown
12940,1066951,F,34.4,BLACK,Black,unknown
12941,1066959,F,26.3,ASIAN/PACIFIC ISLANDER,Asian,not-sustained
12942,1066961,F,48.6,HISPANIC,Hispanic,open-investigation
12943,1066962,F,36.9,WHITE,White,not-sustained
12944,1066963,M,33.1,ASIAN/PACIFIC ISLANDER,Asian,open-investigation
12945,1066967,M,32.5,WHITE,White,unknown
12946,1066969,M,31.0,WHITE,White,unknown
12947,1066972,M,52.5,BLACK,Black,not-sustained
12948,1066973,F,,WHITE,White,not-sustained
12949,1066974,F,63.8,BLACK,Black,unknown
12950,1066975,F,,WHITE,White,unknown
12951,1066976,M,50.2,BLACK,Black,not-sustained
12952,1066977,M,49.9,WHITE,White,not-sustained
12953,1066978,M,39.9,BLACK,Black,not-sustained
12954,1066981,M,52.8,WHITE,White,unknown
12955,1066982,M,22.6,WHITE,White,unknown
12956,1066983,M,27.7,BLACK,Black,not-sustained
12957,1066985,F,49.7,BLACK,Black,open-investigation
12958,1066987,M,29.1,WHITE HISPANIC,White/Hispanic,unknown
12959,1066990,F,31.7,BLACK,Black,not-sustained
12960,1066991,M,,BLACK,Black,unknown
12961,1066992,F,55.3,WHITE,White,unknown
12962,1066993,F,31.0,BLACK,Black,open-investigation
12963,1066994,M,,UNKNOWN,Unknown,not-sustained
12964,1066995,F,35.2,BLACK,Black,unknown
12965,1066996,M,,UNKNOWN,Unknown,not-sustained
12966,1066997,F,55.8,WHITE,White,not-sustained
12967,1066998,M,25.6,WHITE HISPANIC,White/Hispanic,not-sustained
12968,1067006,M,39.6,WHITE,White,open-investigation
12969,1067008,M,23.5,BLACK,Black,unknown
12970,1067009,F,51.2,WHITE,White,unknown
12971,1067013,M,30.1,WHITE,White,not-sustained
12972,1067014,F,37.7,BLACK,Black,not-sustained
12973,1067015,M,,BLACK,Black,unknown
12974,1067016,M,31.0,BLACK,Black,unknown
12975,1067019,F,24.0,BLACK,Black,not-sustained
12976,1067021,F,48.2,WHITE,White,unknown
12977,1067024,M,44.3,BLACK,Black,not-sustained
12978,1067027,M,34.4,BLACK,Black,not-sustained
12979,1067030,F,26.4,BLACK,Black,unknown
12980,1067032,F,46.7,BLACK,Black,unknown
12981,1067033,M,47.8,WHITE,White,sustained
12982,1067035,M,27.8,BLACK,Black,unknown
12983,1067036,F,32.1,BLACK,Black,open-investigation
12984,1067038,F,36.3,WHITE,White,not-sustained
12985,1067039,F,57.4,HISPANIC,Hispanic,unknown
12986,1067040,F,60.0,BLACK,Black,not-sustained
12987,1067043,M,959.2,WHITE,White,not-sustained
12988,1067044,F,29.2,BLACK,Black,not-sustained
12989,1067045,F,47.1,BLACK,Black,not-sustained
12990,1067046,M,,BLACK,Black,unknown
12991,1067052,M,33.5,BLACK,Black,not-sustained
12992,1067053,F,30.6,BLACK,Black,unknown
12993,1067055,M,36.6,BLACK,Black,unknown
12994,1067056,M,42.1,WHITE,White,unknown
12995,1067058,F,49.3,BLACK,Black,open-investigation
12996,1067061,F,52.8,BLACK,Black,not-sustained
12997,1067062,F,60.8,BLACK,Black,unknown
12998,1067064,M,39.3,WHITE,White,unknown
12999,1067066,F,55.5,BLACK,Black,not-sustained
13000,1067068,F,28.1,BLACK,Black,not-sustained
13001,1067069,M,33.5,BLACK,Black,unknown
13002,1067070,M,33.1,BLACK,Black,unknown
13003,1067072,M,53.7,WHITE,White,sustained
13004,1067074,M,27.5,ASIAN/PACIFIC ISLANDER,Asian,unknown
13005,1067075,M,41.7,HISPANIC,Hispanic,open-investigation
13006,1067079,F,50.6,BLACK,Black,unknown
13007,1067081,M,30.3,BLACK,Black,not-sustained
13008,1067082,M,33.5,BLACK,Black,unknown
13009,1067084,F,,BLACK,Black,open-investigation
13010,1067085,M,34.8,BLACK,Black,unknown
13011,1067087,F,85.3,WHITE,White,unknown
13012,1067088,F,38.9,WHITE,White,not-sustained
13013,1067091,F,58.4,BLACK,Black,open-investigation
13014,1067093,M,48.6,UNKNOWN,Unknown,not-sustained
13015,1067094,M,42.9,WHITE,White,open-investigation
13016,1067095,M,41.9,BLACK,Black,unknown
13017,1067099,M,43.1,BLACK,Black,unknown
13018,1067100,M,57.9,BLACK,Black,not-sustained
13019,1067101,F,25.5,WHITE,White,not-sustained
13020,1067102,F,24.8,BLACK,Black,unknown
13021,1067105,F,41.2,WHITE HISPANIC,White/Hispanic,not-sustained
13022,1067106,M,59.3,BLACK,Black,unknown
13023,1067107,M,54.0,WHITE,White,open-investigation
13024,1067108,F,31.9,BLACK,Black,not-sustained
13025,1067112,M,49.7,BLACK,Black,unknown
13026,1067114,M,67.7,WHITE,White,not-sustained
13027,1067115,M,29.1,BLACK,Black,unknown
13028,1067119,F,26.6,WHITE HISPANIC,White/Hispanic,not-sustained
13029,1067121,M,55.2,BLACK,Black,not-sustained
13030,1067124,F,,BLACK,Black,unknown
13031,1067128,F,,WHITE HISPANIC,White/Hispanic,not-sustained
13032,1067130,F,26.1,BLACK,Black,unknown
13033,1067131,M,36.1,BLACK,Black,unknown
13034,1067133,M,,WHITE,White,not-sustained
13035,1067134,F,44.2,BLACK,Black,unknown
13036,1067135,F,26.9,BLACK,Black,unknown
13037,1067138,F,36.2,BLACK,Black,not-sustained
13038,1067139,M,,UNKNOWN,Unknown,open-investigation
13039,1067140,M,26.2,WHITE HISPANIC,White/Hispanic,unknown
13040,1067141,M,36.3,BLACK,Black,unknown
13041,1067143,F,56.8,BLACK,Black,not-sustained
13042,1067153,F,38.0,WHITE HISPANIC,White/Hispanic,not-sustained
13043,1067154,F,38.2,BLACK,Black,not-sustained
13044,1067155,M,49.1,BLACK,Black,unknown
13045,1067156,F,46.7,WHITE HISPANIC,White/Hispanic,not-sustained
13046,1067159,M,38.5,BLACK,Black,unknown
13047,1067162,M,43.4,BLACK,Black,not-sustained
13048,1067163,M,33.2,BLACK,Black,not-sustained
13049,1067164,F,,UNKNOWN,Unknown,not-sustained
13050,1067165,X,,UNKNOWN,Unknown,not-sustained
13051,1067166,F,52.4,BLACK,Black,unknown
13052,1067168,M,,BLACK,Black,open-investigation
13053,1067169,F,42.1,BLACK,Black,not-sustained
13054,1067170,M,46.1,BLACK,Black,unknown
13055,1067171,F,24.2,BLACK,Black,unknown
13056,1067172,F,56.1,BLACK,Black,not-sustained
13057,1067174,F,63.7,BLACK,Black,unknown
13058,1067176,M,38.8,BLACK,Black,not-sustained
13059,1067177,M,29.9,BLACK,Black,unknown
13060,1067178,F,52.8,BLACK,Black,unknown
13061,1067179,M,,ASIAN/PACIFIC ISLANDER,Asian,unknown
13062,1067180,M,23.6,BLACK,Black,not-sustained
13063,1067181,M,36.3,BLACK,Black,not-sustained
13064,1067183,M,49.7,BLACK,Black,unknown
13065,1067184,M,22.7,BLACK,Black,not-sustained
13066,1067185,M,51.3,BLACK,Black,not-sustained
13067,1067188,M,,BLACK,Black,not-sustained
13068,1067189,M,52.3,WHITE,White,open-investigation
13069,1067191,F,36.8,ASIAN/PACIFIC ISLANDER,Asian,unknown
13070,1067194,F,39.1,HISPANIC,Hispanic,not-sustained
13071,1067195,F,40.9,WHITE HISPANIC,White/Hispanic,not-sustained
13072,1067199,F,49.6,WHITE,White,not-sustained
13073,1067200,M,47.9,WHITE,White,unknown
13074,1067201,M,52.0,WHITE,White,open-investigation
13075,1067203,F,44.9,BLACK,Black,open-investigation
13076,1067204,M,26.9,BLACK,Black,unknown
13077,1067205,F,21.6,BLACK,Black,not-sustained
13078,1067206,M,22.6,BLACK,Black,not-sustained
13079,1067207,F,43.0,WHITE HISPANIC,White/Hispanic,not-sustained
13080,1067209,F,42.4,ASIAN/PACIFIC ISLANDER,Asian,unknown
13081,1067211,M,24.9,WHITE HISPANIC,White/Hispanic,unknown
13082,1067212,F,28.0,BLACK,Black,not-sustained
13083,1067213,F,37.9,WHITE HISPANIC,White/Hispanic,not-sustained
13084,1067214,F,,BLACK,Black,not-sustained
13085,1067215,F,,ASIAN/PACIFIC ISLANDER,Asian,not-sustained
13086,1067216,F,,UNKNOWN,Unknown,unknown
13087,1067217,F,,WHITE HISPANIC,White/Hispanic,not-sustained
13088,1067219,M,,UNKNOWN,Unknown,unknown
13089,1067220,F,46.3,BLACK,Black,unknown
13090,1067222,F,35.2,BLACK,Black,not-sustained
13091,1067223,M,83.0,WHITE,White,disciplined
13092,1067224,F,,BLACK,Black,unknown
13093,1067225,M,39.3,BLACK,Black,not-sustained
13094,1067226,M,79.2,BLACK,Black,not-sustained
13095,1067228,F,,UNKNOWN,Unknown,not-sustained
13096,1067230,M,39.0,BLACK,Black,not-sustained
13097,1067232,F,20.7,BLACK,Black,not-sustained
13098,1067233,M,52.0,WHITE,White,unknown
13099,1067234,M,61.9,BLACK,Black,not-sustained
13100,1067238,M,42.9,BLACK,Black,not-sustained
13101,1067239,M,65.9,WHITE HISPANIC,White/Hispanic,not-sustained
13102,1067240,M,41.7,BLACK,Black,not-sustained
13103,1067241,F,46.9,BLACK,Black,not-sustained
13104,1067243,M,44.1,WHITE,White,not-sustained
13105,1067244,M,46.0,WHITE,White,unknown
13106,1067246,M,,UNKNOWN,Unknown,not-sustained
13107,1067247,M,20.4,BLACK,Black,not-sustained
13108,1067248,M,33.0,BLACK,Black,unknown
13109,1067249,F,62.9,BLACK,Black,not-sustained
13110,1067250,M,36.4,BLACK,Black,unknown
13111,1067251,M,44.1,BLACK,Black,unknown
13112,1067252,M,59.0,BLACK,Black,open-investigation
13113,1067253,M,,UNKNOWN,Unknown,not-sustained
13114,1067255,M,,UNKNOWN,Unknown,not-sustained
13115,1067256,X,,UNKNOWN,Unknown,not-sustained
13116,1067260,M,49.2,HISPANIC,Hispanic,open-investigation
13117,1067261,M,28.2,BLACK,Black,not-sustained
13118,1067265,F,53.8,BLACK,Black,not-sustained
13119,1067266,F,44.1,BLACK,Black,unknown
13120,1067267,F,25.2,BLACK,Black,not-sustained
13121,1067269,M,53.4,WHITE,White,unknown
13122,1067271,F,35.7,WHITE,White,not-sustained
13123,1067272,F,25.3,WHITE,White,open-investigation
13124,1067273,M,,WHITE,White,unknown
13125,1067274,M,36.7,BLACK,Black,not-sustained
13126,1067276,M,59.6,WHITE,White,open-investigation
13127,1067277,M,39.8,BLACK,Black,not-sustained
13128,1067279,M,34.8,BLACK,Black,not-sustained
13129,1067280,M,60.4,WHITE,White,open-investigation
13130,1067281,F,24.5,WHITE HISPANIC,White/Hispanic,not-sustained
13131,1067286,M,25.3,BLACK,Black,not-sustained
13132,1067287,M,33.3,BLACK,Black,open-investigation
13133,1067288,F,33.2,BLACK,Black,not-sustained
13134,1067289,M,24.5,WHITE,White,not-sustained
13135,1067290,M,29.5,BLACK,Black,unknown
13136,1067292,M,27.7,WHITE,White,not-sustained
13137,1067293,M,22.9,BLACK,Black,unknown
13138,1067297,M,54.0,WHITE,White,unknown
13139,1067298,M,47.0,BLACK,Black,not-sustained
13140,1067300,F,,UNKNOWN,Unknown,not-sustained
13141,1067302,F,60.1,BLACK,Black,not-sustained
13142,1067304,F,,UNKNOWN,Unknown,not-sustained
13143,1067308,F,46.8,BLACK,Black,unknown
13144,1067309,F,25.1,BLACK,Black,not-sustained
13145,1067311,F,35.5,WHITE,White,unknown
13146,1067312,M,39.5,BLACK,Black,not-sustained
13147,1067316,M,22.5,UNKNOWN,Unknown,not-sustained
13148,1067317,M,29.6,WHITE,White,not-sustained
13149,1067318,F,39.9,BLACK,Black,not-sustained
13150,1067319,F,56.4,BLACK,Black,not-sustained
13151,1067320,F,55.9,BLACK,Black,not-sustained
13152,1067323,M,52.7,WHITE,White,unknown
13153,1067324,M,45.2,BLACK,Black,not-sustained
13154,1067326,F,65.7,BLACK,Black,unknown
13155,1067328,M,25.8,BLACK,Black,not-sustained
13156,1067329,M,45.2,BLACK,Black,open-investigation
13157,1067332,M,33.1,BLACK,Black,unknown
13158,1067336,F,50.6,BLACK,Black,unknown
13159,1067337,M,21.7,BLACK,Black,not-sustained
13160,1067338,M,59.6,WHITE,White,open-investigation
13161,1067339,M,43.0,WHITE HISPANIC,White/Hispanic,not-sustained
13162,1067340,M,40.0,BLACK,Black,not-sustained
13163,1067343,M,53.8,WHITE,White,not-sustained
13164,1067344,F,,BLACK,Black,open-investigation
13165,1067346,F,77.6,WHITE HISPANIC,White/Hispanic,not-sustained
13166,1067347,F,35.5,WHITE,White,open-investigation
13167,1067348,M,33.5,WHITE HISPANIC,White/Hispanic,not-sustained
13168,1067349,M,35.0,WHITE,White,not-sustained
13169,1067354,M,45.2,BLACK,Black,unknown
13170,1067355,F,30.3,BLACK,Black,unknown
13171,1067357,M,32.9,BLACK,Black,open-investigation
13172,1067360,M,24.4,BLACK,Black,not-sustained
13173,1067361,M,45.1,WHITE,White,open-investigation
13174,1067362,F,56.9,BLACK,Black,open-investigation
13175,1067364,M,,UNKNOWN,Unknown,not-sustained
13176,1067365,M,,UNKNOWN,Unknown,not-sustained
13177,1067366,M,57.4,BLACK,Black,unknown
13178,1067368,M,34.5,BLACK,Black,not-sustained
13179,1067369,M,50.3,WHITE,White,not-sustained
13180,1067373,F,39.5,BLACK,Black,not-sustained
13181,1067375,F,36.8,BLACK,Black,unknown
13182,1067378,M,51.6,BLACK,Black,not-sustained
13183,1067379,F,,BLACK,Black,unknown
13184,1067380,F,67.6,BLACK,Black,unknown
13185,1067381,F,,UNKNOWN,Unknown,open-investigation
13186,1067384,M,23.5,BLACK,Black,unknown
13187,1067385,M,54.0,BLACK,Black,unknown
13188,1067387,F,49.3,WHITE,White,open-investigation
13189,1067389,F,20.3,BLACK,Black,open-investigation
13190,1067390,F,74.6,BLACK,Black,not-sustained
13191,1067392,M,46.2,WHITE,White,open-investigation
13192,1067393,M,53.5,WHITE,White,open-investigation
13193,1067394,F,54.9,BLACK,Black,not-sustained
13194,1067396,M,45.4,WHITE,White,open-investigation
13195,1067397,F,36.4,BLACK,Black,not-sustained
13196,1067400,F,,WHITE HISPANIC,White/Hispanic,unknown
13197,1067401,F,37.2,BLACK,Black,unknown
13198,1067403,M,64.7,BLACK,Black,not-sustained
13199,1067404,M,26.0,BLACK,Black,open-investigation
13200,1067405,F,,WHITE,White,unknown
13201,1067406,M,,UNKNOWN,Unknown,unknown
13202,1067407,F,25.1,BLACK,Black,open-investigation
13203,1067409,M,51.3,BLACK,Black,open-investigation
13204,1067410,M,26.3,BLACK,Black,unknown
13205,1067412,M,19.8,BLACK,Black,not-sustained
13206,1067414,F,40.3,BLACK,Black,unknown
13207,1067415,M,24.1,WHITE,White,not-sustained
13208,1067416,M,44.3,WHITE,White,unknown
13209,1067418,F,46.0,HISPANIC,Hispanic,not-sustained
13210,1067419,M,26.8,WHITE HISPANIC,White/Hispanic,not-sustained
13211,1067421,F,27.4,BLACK,Black,unknown
13212,1067422,M,31.1,WHITE,White,not-sustained
13213,1067423,M,49.8,HISPANIC,Hispanic,unknown
13214,1067424,M,57.9,WHITE,White,open-investigation
13215,1067425,M,53.2,BLACK,Black,not-sustained
13216,1067427,F,51.7,UNKNOWN,Unknown,unknown
13217,1067428,F,26.1,BLACK,Black,unknown
13218,1067430,F,27.0,WHITE,White,unknown
13219,1067434,F,38.4,BLACK,Black,not-sustained
13220,1067435,M,32.9,BLACK,Black,not-sustained
13221,1067436,M,52.5,BLACK,Black,sustained
13222,1067437,F,50.9,BLACK,Black,not-sustained
13223,1067438,F,65.4,BLACK,Black,open-investigation
13224,1067439,M,42.6,BLACK,Black,not-sustained
13225,1067440,F,39.5,WHITE HISPANIC,White/Hispanic,not-sustained
13226,1067441,F,25.7,BLACK,Black,unknown
13227,1067442,M,50.2,WHITE HISPANIC,White/Hispanic,not-sustained
13228,1067443,F,38.3,BLACK,Black,not-sustained
13229,1067444,F,38.3,BLACK,Black,not-sustained
13230,1067449,F,33.7,BLACK,Black,not-sustained
13231,1067452,F,55.0,BLACK,Black,unknown
13232,1067455,F,43.4,WHITE,White,not-sustained
13233,1067456,F,,BLACK,Black,unknown
13234,1067457,M,43.4,BLACK,Black,not-sustained
13235,1067460,M,30.3,BLACK,Black,unknown
13236,1067461,M,43.3,BLACK,Black,unknown
13237,1067462,F,33.9,BLACK,Black,not-sustained
13238,1067463,M,30.2,BLACK,Black,open-investigation
13239,1067464,F,24.7,BLACK,Black,not-sustained
13240,1067465,F,,BLACK,Black,not-sustained
13241,1067466,M,53.3,BLACK,Black,not-sustained
13242,1067467,M,30.1,WHITE HISPANIC,White/Hispanic,unknown
13243,1067469,F,28.5,BLACK,Black,not-sustained
13244,1067472,M,36.6,BLACK,Black,not-sustained
13245,1067473,M,59.7,BLACK,Black,not-sustained
13246,1067475,M,44.2,BLACK,Black,not-sustained
13247,1067477,F,42.6,BLACK,Black,not-sustained
13248,1067478,M,42.7,BLACK,Black,not-sustained
13249,1067480,M,28.3,WHITE,White,unknown
13250,1067482,M,58.8,UNKNOWN,Unknown,unknown
13251,1067485,M,47.3,WHITE,White,unknown
13252,1067486,M,33.2,BLACK,Black,unknown
13253,1067487,F,35.8,BLACK,Black,unknown
13254,1067488,M,66.1,WHITE,White,unknown
13255,1067489,F,50.0,WHITE,White,not-sustained
